day,start,end,start_time,end_time,room,cleared_prior,cleared_after,title,description
1,9:00 PM,9:50 PM,2100,2150,403-AB,Y,N,HIDIVE Presents “2.5 Dimensional Seduction” North American Premiere  (18+),"Join HIDIVE for the North American premiere of 2.5 Dimensional Seduction, the upcoming Summer 2024 simulcast that celebrates the magical world of cosplay. ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
1,9:00 PM,9:50 PM,2100,2150,jw-diamond,N,Y,How Classic Anime Series Influence Anime Today,"These days, not many people have not watched anime series from the 90s or earlier. Some of today's series are influenced by older series. This panel goes in depth on how today's series are influenced by older series and highlights series such as Sailor Moon, YuYu Hakusho, Evangelion, and more. ***This room will NOT be cleared prior to this panel. This room will be cleared for the next panel.***"
1,9:00 PM,9:50 PM,2100,2150,404-AB,Y,N,Who Wants To Be An Animaire (18+),"Everyone knows the beloved classic gameshow ""Who Wants To Be A Millionaire"", but those questions were always lame because they never had anything to do with anime!That all changed when Isekai Nation attacked! Come join us and try your best to answer every question correctly and win the top spot against your fellow competitors! ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
1,9:30 PM,10:20 PM,2130,2220,409-AB,Y,?,Late Comedy Showdown Auditions (18+),"An open audition to compete in the LCS finals. Performers will do an audition set no longer than 2 minutes, with hosts able to end the session early if deemed necessary. All sets must keep in mind of AX guidelines. ***This room WILL be cleared prior to this panel.***"
1,10:00 PM,10:50 PM,2200,2250,511-ABC,Y,?,Horror/Thriller/Dark Genre (18+),"Returning for our third year to facilitate an open discussion about horror, thriller, and dark animes & manga. A great way for people to share recommendations and engage with others who are interested in learning more about these genres.***This room WILL be cleared prior to this panel.***"
1,10:30 PM,11:20 PM,2230,2320,404-AB,N,?,Don’t judge an anime by its cover (or maybe you should) (18+),Have you ever started an anime at someone’s recommendation and it turns out to be nothing like what you imagined? Come chat with us here about some horrifying anime’s we’ve all seen and side eyed. ***This room will NOT be cleared prior to this panel.***
1,10:30 PM,11:20 PM,2230,2320,403-AB,N,?,Gachimuchi Pants Wrestling ft. Kazuya & Aka-san! (18+),"Hey buddy, I think you got the *right* door...Gachimuchi makes its return to Anime Expo! Join us as we watch and discuss one of Niconico's most creative subcultures, with two philsophers of the series in our presence, Kazuya (Danny Resko) and Aka-san (Stephen Rout)! ***This room will NOT be cleared prior to this panel.***"
1,10:30 PM,11:20 PM,2230,2320,jw-diamond,Y,?,"HIDIVE Presents ""Plus-Sized Elf” World Premiere (18+)","Join HIDIVE for the North American premiere of Plus-Sized Elf, the upcoming Summer 2024 comedy simulcast. Bring French fries! ***This room WILL be cleared prior to this panel.***"
1,10:45 PM,11:35 PM,2245,2335,411,N,?,The Great Outlandish Debate 18+,"Come join the Outlandish crew as we debate with our audience over the most important topics; like who’s more racist, Frieza or Tobirama Senju? *Prepare to get triggered* ***This room will NOT be cleared prior to this panel.***"
1,10:30 PM,11:50 PM,2230,2350,411,?,?,J-Pop Comes Out: LGBT+ Japanese Music (18+) - CANCELED,"It's a new age where everyone can be themselves, including celebrities. With so many Western musicians that are openly LGBT+, you might have wondered if it's the same in Japan. In this panel we will learn about Japanese musicians that are out and proud, as well as analyze some music videos. (CANCELED)"
1,11:00 PM,11:50 PM,2300,2350,408-AB,Y,?,Denpasoft: Erecting The Rise of Adult Gaming (18+),"Come join us as we discuss adult gaming in the West! From our current to new projects, we will be taking a look at the current industry, Q&A session and giveaways if time permits! ***This room WILL be cleared prior to this panel.***"
2,10:00 AM,10:50 AM,1000,1050,408-AB,?,N,Church Of Maizono Service with @TobynJacobs,"Tobyn Jacobs plans to share insights into the creation and care of the ""Maizono Church"", a  papercraft haven / anime mansion. Following this showcase, Tobyn will reveal ongoing and upcoming projects, inviting attendees to peek behind the curtain of his creative pursuits. The panel will conclude with a Community Q&A and cut-out giveaway. ***This room will NOT be cleared for the next panel.***"
2,10:00 AM,10:50 AM,1000,1050,main-events,?,N,The Seven Deadly Sins: Four Knights of the Apocalypse Official Panel,"The Seven Deadly Sins: Four Knights of the Apocalypse fans unite! Join manga creator, Nakaba Suzuki, and other guests from Japan for announcements, a special sneak peek, and a discussion about the anime's up-coming second season! ***This room will NOT be cleared for the next panel.***"
2,10:00 AM,10:50 AM,1000,1050,jw-platinum,?,N,Arifureta Season 3 Premiere + Voice Cast Talk,"Be among the first to watch the premiere of Season 3 of Arifureta: From Commonplace to World's Strongest ahead of its Fall 2024 simulcast, and join special guest voice actors Toshinari Fukamachi (Hajime) and Yuuki Kuwahara (Yue) for an exclusive Q&A and early previews into Episodes 2-4! ***This room will NOT be cleared for the next panel.***"
2,10:00 AM,11:00 AM,1000,1100,411,?,N,Manga In Libraries and Beyond - Centering Belonging and Connection through Anime,"In this session of the JAMS@AX Symposium, experts will discuss how anime can foster social-emotional development in teen readers, and create a sense of belonging for first-year college students. Join scholars as they discuss how anime can create communities for teens and young adults. ***This room will NOT be cleared for the next panel.***"
2,10:30 AM,11:20 PM,1030,1120,petree-hall,?,N,ATLUS Presents: The World of Metaphor: ReFantazio featuring Katsura Hashino & Shigenori Soejima,"Travel beyond Fantasy with Metaphor Refantazio! Join Director Katsura Hashino & Character Designer Shigenori Soejima for an exciting panel revealing exclusive characters and unseen footage. Explore game development, character designing, and world-building magic. ***This room will NOT be cleared for the next panel.***"
2,10:30 AM,11:20 AM,1030,1120,402-AB,?,N,Twisting Magic and Tech in Twisted Wonderland,"Explore the world of Twisted Wonderland with Cosplay for Science! We will discuss how magic and technology spin together to build the world and its lore, like in Harveston, the Island of Woe, and Briar Valley. How are Ortho and Pinocchio connected, and how does magic affect AI and infrastructure? ***This room will NOT be cleared for the next panel.***"
2,10:30 AM,11:50 AM,1030,1150,403-AB,?,N,Welcome to Blue Archive!,"Curious about how Blue Archive came to be, Sensei? We have Yongha Kim, Lead Director; Gukki Kim, Art Director; and Mitsukiyo, Music Director, here at Anime Expo to share some exciting stories behind the development of Blue Archive, and how it established itself as one of the best-selling games in the market. All participants will receive special presents, so don't miss out on this exciting opportunity! ***This room will NOT be cleared for the next panel.***
"
2,10:30 AM,11:20 AM,1030,1120,409-AB,?,N,Introduction to Wota Culture: Call and MIX,"Ever wonder what's going on with those specific chants people shout during concerts? Did the Pomu mix make you really curious, and now you want to learn more? Join ashes in a deep dive into idol concert and anime club culture and ask whatever burning questions you may have, including about whatever yeah tiger means. ***This room will NOT be cleared for the next panel.***"
2,10:30 AM,11:20 AM,1030,1120,404-AB,?,N,"Manga Deals & Steals, Where to find manga for cheap",Join MangaAlerts as he guides you through the various ways to find the latest & greatest manga for super low prices! ***This room will NOT be cleared for the next panel.***
2,10:30 AM,11:50 AM,1030,1150,jw-diamond,?,N,MangaGamer: Ohara Sayaka Q&A,"Ohara Sayaka is an award winning voice actress renowned for her roles as Beatrice in Umineko When They Cry, Irisviel in Fate/Zero, and many others. At this panel, Ohara will be discussing her experiences voicing Beatrice in Umineko When They Cry, and answering questions from the audience about her career and whatever attendees come up with! ***This room will NOT be cleared for the next panel.***"
2,10:30 AM,11:30 AM,1030,1130,406-AB,?,N,Origami Workshop,"Immerse yourself in the art of Origami, Japanese paper folding. Fold a dollar bill to make a ring for your finger. Then make a hopping frog & an inflatable box. ***This room will NOT be cleared for the next panel.***"
2,11:00 AM,12:00 PM,1100,1200,the-novo,?,Y,Indie VTuber to Corpo: The Journey of GEEGA ft. Haruka Karibu,"Ever wondered what it's like to journey as a VTuber from indie to corpo? Join us to hear from GEEGA and featured guest Haruka Karibu as they share their experiences growing as a VTuber, joining VShojo, and all the stories in-between. ***This room WILL be cleared for the next panel.***"
2,11:00 AM,11:50 AM,1100,1150,511-ABC,?,N,ROBOTECH: Past Prologue,"Robotech burst onto the scene in 1985 and helped usher in the age of modern anime fandom in North America. Join Harmony Gold for this presentation addressing the future of the franchise including information about the original series in HD,the new Robotech comics and novels from Titan Comics & more! ***This room will NOT be cleared for the next panel.***"
2,11:30 AM,12:20 PM,1130,1220,main-events,N,N,One Piece - Egghead Arc English Dub Premiere,Toei Animation and Crunchyroll present the English Dub premiere of Episodes 1090 and 1091 of One Piece! Be among the first to catch the Straw Hats' arrival at the futuristic and mysterious Egghead Island. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
2,11:30 AM,12:50 PM,1130,1250,408-AB,N,N,King of Kawaii Sebastian Masuda Talk and Q&A (Presented by JAPAN HOUSE Los Angeles),"Japanese kawaii culture, originating from the vibrant streets of Harajuku, has evolved into a global phenomenon, captivating people across borders and transcending cultural boundaries. The artist Sebastian Masuda, hailed as the “King of Kawaii,"" will present a talk followed by a Q&A session. His discourse will explore the vast realm of kawaii culture, spanning its history and global influence. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,11:30 AM,12:30 PM,1130,1230,411,N,N,"Vampires and Dragon Ball Z: Memory Studies and Black Fandom
in Anime","In this session of the JAMS@AX Symposium, these experts will respectively discuss Netflix’s Castlevania: Nocturne and the the anime’s desire to reconsider the nature of the vampire, alongside discussions the character Piccolo from Dragon Ball Z and black fandom responses to Japanese popular culture. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,11:30 AM,12:20 PM,1130,1220,jw-platinum,N,N,VIZ Industry Panel,"Please welcome our special guests Derek Stephen Prince, Robbie Daymond, and Xander Mobus, the English voice actors of BLEACH: Thousand-Year Blood War. Check out what's coming for your favorite series and the new VIZ Originals One-Shot program! Plus, special giveaways and trivia prizes. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,12:00 PM,12:50 PM,1200,1250,petree-hall,N,N,BLUE LOCK panel – Meet the EGOISTS at AX!,"Join us and special guests Kazuki Ura (Voice of Isagi Yoichi), Nobunaga Shimazaki (Voice of Nagi Seishiro), Megumu Tsuchiya (BLUE LOCK Manga Editor), and Ryoya Arisawa (BLUE LOCK Anime producer) for the very first Los Angeles BLUE LOCK series panel!  We’ll be talking about the BLUE LOCK Anime, Manga, their characters, and the latest film! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,12:00 PM,12:50 PM,1200,1250,402-AB,N,N,KING AMUSEMENT CREATIVE New Title Announcement,"Let's join KING AMUSEMENT CREATIVE's panel! The anime label that produced various titles such as ""NEON GENESIS EVANGELION"", ""Pop Team Epic"", ""SHAMAN KING"", ""Don't Toy With Me, Miss Nagatoro"", ""Ragna Crimson"" and many more, to learn about our latest news & upcoming anime titles! Special gifts will be given to those who participate in the panel! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,12:00 PM,12:50 PM,1200,1250,404-AB,N,N,"""Chained Soldier"" Q&A by VA Yuya Hirose & Latest footage reveal","The popular series ""Chained Soldier"" has been confirmed for its 2nd season! Join the talk of VA Yuya Hirose & the Producer to find out behind-the-scenes stories from the production. Don't forget to catch a sneak peek of S2 the latest footage! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,12:00 PM,2:00 PM,1200,1400,406-AB,N,N,Shoestring Scientists Presents- Make Your Own Book Page Wall Art,"Ever wanted a piece of amazing 3D art that you could hang on your wall? Wait no longer! In this workshop, you will build a piece of 3D wall art from book pages that you get to take with you, and learn how to make your own at home so you can do it again and again and get creative using your own materials! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,12:00 PM,12:50 PM,1200,1250,409-AB,N,N,The Fighting Games Trivia Showdown,"Put your knowledge of fighting games to the test in this multi-category trivia workshop. Topics will range from popular franchises like Street Fighter, Tekken, Mortal Kombat, Guilty Gear, Skullgirls, Smash Bros, and many more! Hosted by Aaron David Harris, award-winning filmmaker and game designer. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,12:30 PM,2:30 PM,1230,1430,jw-diamond,N,N,Anime Your Way Character design 101,Anime Your Way is a cutting edge DIY approach to designing anime characters using simple shapes and easy to understand ideas! No drawing experience needed! Materials will be provided and guests are encouraged to bring their preferred. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
2,12:30 PM,1:50 PM,1230,1350,511-ABC,N,N,Cosplay Guest Roundtable,"The art of building a Cosplay following can be daunting. But have no fear, for our AX24 Cosplay Guests are here! Come join our fantastic Cosplay Senpai & Judges to learn about establishing your social media presence as a Cosplayer and more!

* Moderated by AX24 Cosplay Senpai Luna Lady of Light ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,12:30 PM,1:20 PM,1230,1320,403-AB,N,N,【Big Reveal】The Legend of Heroes: Trails through Daybreak Panel Discussion feat. AX Guest of Honor Toshihiro Kondo with Voice Actors,"Get an insider's perspective on Trails through Daybreak in this panel featuring Nihon Falcom President and AX Guest of Honor Mr. Kondo, along with voice actors from the game! All attendees will receive an exclusive giveaway. And rumor has it there's also a big reveal in store... ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,1:00 PM,2:20 PM,1300,1420,main-events,N,N,Frieren: Beyond Journey's End /The Apothecary Diaries SPECIAL EVENT Hosted by TOHO animation,Join TOHO animation along with special guests to celebrate the breathtaking wonder of two of their latest anime series at the Frieren: Beyond Journey's End / The Apothecary Diaries SPECIAL EVENT! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
2,1:00 PM,1:50 PM,1300,1350,jw-platinum,N,N,Aksys Games Panel,Aksys Games is back with a panel at Anime Expo delving into our upcoming releases and possibly a few surprises. Make sure to attend and see what we have in store for our fans! ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
2,1:00 PM,2:00 PM,1300,1400,411,N,N,Writing About Anime – Discussions with the Editors-in-Chief,"Interested in how publishing works in the anime news and academic world? Join the Editors-in-Chief of the Anime News Network, Mechademia, and the Journal of Anime and Manga Studies in this session of the JAMS@AX Symposium to learn what it looks like to write anime and manga. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,1:30 PM,2:50 PM,1330,1450,petree-hall,N,N,An evening with TheAnimeMen,Spend an evening with The AnimeMen ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
2,1:30 PM,2:20 PM,1330,1420,402-AB,N,N,Bright Horizons: The Artistic Journey of Acky Bright,"Revel in the return of Acky Bright to Anime Expo! Following his acclaimed visit last year, Acky has collaborated with leading US brands including McDonald’s, Meta, and NETFLIX. Anticipate exclusive revelations as Acky unveils his latest artistic endeavors. ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,1:30 PM,3:00 PM,1330,1500,the-novo,Y,Y,CDawgVA & Ironmouse: Monke vs. Gremolin Showdown,"Join CDawgVA and VTuber VShojo's Ironmouse for a panel that's sure to leave you laughing. From gaming and IRL streams to their favorite anime shows, you'll get to know them better and hear about their hilarious adventures. Don't miss out on this fun and interactive experience!  ***This room WILL be cleared prior to this panel. This room WILL be cleared for the next panel.******"
2,1:30 PM,2:20 PM,1330,1420,404-AB,N,N,J-Novel Club Anime Expo 2024 Industry Panel,"Join J-Novel Club at Anime Expo 2024 as we unveil the latest manga and light novel series being added to our extensive catalog! If time permits, we'll be sure to answer a couple of questions from the audience too!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,1:30 PM,2:20 PM,1330,1420,409-AB,N,?,Who’s that Anime Protagonist?,Show your skills by showing up deciphering which anime protagonist is on screen with little hints and clues all while winning some fun prizes!  ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***
2,2:15 PM,3:05 PM,1415,1505,408-AB,N,N,Square Enix Manga & Books Announcements: Uncover Unforgettable,"From supernatural action showdowns to spicy romcoms to enthralling dramas, uncover unforgettable stories with Square Enix Manga & Books! Join us for the exclusive scoop on our new publishing license announcements, insights from the editors, giveaways, & more!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,2:30 PM,3:20 PM,1430,1520,511-ABC,N,N,What if Kaho Shibuya was a Game Character!? Artist Showdown by Rocket Panda Games,"Join us for an opportunity to participate in the ULTIMATE Game Character Showdown! We'll need your help to brainstorm and vote for your favorite concepts as creativity clashes on the center stage! Seasoned artists, Mino Miyabi and Kinuko will go head-to-head in a battle showcasing character concept creation from initial ideation to final illustration.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,2:30 PM,3:30 PM,1430,1530,ax-dance,?,?,Kigu Yoga,Con got your muscles feeling all tight? Put on your favorite kigurumi (or your comfiest cosplay) and join us for Kigu Yoga! This all-levels yoga class will let you stretch out all the pain you have from running around the con.
2,3:00 PM,4:20 PM,1500,1620,main-events,N,N,The Official Honkai: Star Rail Panel - Crafting Compelling Characters in Animated Shorts,"Discover the art and creativity behind Honkai: Star Rail's animated shorts at the exclusive panel hosted by the Trash Taste creators! Don't miss out on an unforgettable experience filled with lively and insightful discussions, along with appearances from some of your favorite Star Rail voice actors. Stay tuned for more details!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,3:15 PM,4:05 PM,1515,1605,jw-platinum,N,N,2024 Gundam News: Silver Phantom & Requiem for Vengeance,"Introducing the latest Gundam film and series, along with discussions featuring guests talking about the show, toys, games, and other related products.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,3:15 PM,4:35 PM,1515,1635,411,N,N,AAPI's Impact on Entertainment,"The AAPI (Asian American and Pacific Islander) community has made significant contributions to the entertainment industry, shaping its landscape in diverse and impactful ways. This panel will explore the multifaceted impact of Asian Americans on entertainment, delving into various aspects such as representation, cultural influence, and industry trends.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,3:15 PM,4:45 PM,1515,1645,406-AB,Y,N,Traditional Edo-style Kite Making + Flying Workshop with Kite Master Mikio Toki,"FREE Workshop, Reserve your spot. Click on the Ticketing Link. 
Join our exclusive workshop on traditional Japanese kite making and flying, led by world-renowned kite master and Guest of Honor, Mikio Toki. Since 1975, he has educated enthusiasts in the art of Edo-style kite crafting. Craft kites with ""washi"" paper and bamboo, inspired by samurai, Kabuki, and Ukiyo-e. Fly them under expert guidance, connecting with this ancient art form. Don't miss this blend of cultural education and outdoor fun!  ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,3:30 PM,4:50 PM,1530,1650,petree-hall,N,N,Blue Exorcist Special Event,"Are you excited for Blue Exorcist -Beyond the Snow Saga-? Join Aniplex of America for the Blue Exorcist Special Event as we feature Nobuhiko Okamoto (the Japanese voice of Rin Okumura) to discuss the action-packed and heart-wrenching past, present, and future of the Blue Exorcist series!
Die-hard fans will also get a chance to see the new Blue Exorcist game, Alterna Vvelt -Blue Exorcist Another Story-!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,3:45 PM,4:35 PM,1545,1635,408-AB,N,N,Dark Horse Manga,"Dark Horse Comics has published manga in English since 1988! Our titles by Japanese creators include Innocent, Berserk, Keep Your Hands Off Eizouken!, Captain Momo’s Secret Base, Mob Psycho 100, Cat + Gamer, Danganronpa, The Call of Cthulhu, and many more. Please come by our panel to hear about our releases, ask questions, and win free giveaways!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,3:45 PM,5:05 PM,1545,1705,402-AB,N,N,Grand Summoners Developer Panel,Join in on this panel by game developer NextNinja to learn about the latest and upcoming news for the hit Anime RPG Grand Summoners! All participants will receive a free original gift as well as have a chance to receive exclusive merch!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
2,3:45 PM,6:45 PM,1545,1845,409-AB,Y,N,Gundam Kit Workshop,"Do you want to build Gunpla? Join us in Room 409 for a free workshop, where we'll teach you how to assemble a Gundam model kit that's yours to take with you. We hope to see you there!  ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,3:45 PM,4:35 PM,1545,1635,404-AB,Y,N,Kotobukiya's BISHOUJO 15th Anniversary Showcase,"The BISHOUJO series has reached an amazing 15 years! Join us for a special panel and learn how BISHOUJO are made with a special feature from the product planner mastermind! Earn a chance to win special signed goodies and be the first to see the newest additions and updates, from nostalgic series to horror and beyond!  ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,4:00 PM,4:50 PM,1600,1650,jw-diamond,Y,N,Solo Leveling Panel,"Join Crunchyroll in a behind-the-scenes Solo Leveling panel with Taito Ban and Aleks Le, the Japanese and English voice actors for Sung Jinwoo, and Atsushi Kaneko (A-1 Pictures Producer)! Don’t miss the chance to see some exclusive behind-the-scenes content and hear directly from our guests!  ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,4:00 PM,5:00 PM,1600,1700,ax-dance,?,?,Kpop Dance Workshop #2: Boy Group Workshop,"Are you a maniac for kpop? Energetic about learning dance choreography? Do you shine when you see your favorite idols dance but aren’t sure it's in your dna? Come move with us at the AX Dance room! Absolute Zero will be teaching a surprise choreography from a boy group! Don’t worry if you have never learned choreography as this all-levels workshop will teach everyone to dance, dance, dance!"
2,4:15 PM,5:35 PM,1615,1735,403-AB,Y,N,How to learn Japanese for Anime Lovers!,"FUJI SCHOOL is a Japanese language school located in Little Tokyo, Los Angeles. At the AX panel, we will use a lot of Anime contents, such as catching the character's words, studying the anime onomatopoeia, quizzing the anime songs, learning Anime culture and history, practicing self introduction etc.So it will be super fun ;)!  Special Giveaway for your study, be sure not to miss it!  ***This room WILL be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,4:30 PM,6:00 PM,1630,1800,the-novo,?,?,Obey Me! 1st Virtual Concert OVERTURE,"Calling all denizens! Experience the magic of Obey Me! like never before in the series's inaugural 3D concert, OVERTURE. See your beloved demon brothers, Lucifer, Mammon, Leviathan, Satan, Asmodeus, Beelzebub and Belphegor, take to the stage at The Novo to sing their chart-topping hits. Mark your calendars now as the seven of them will be playing for one night only! Whether you're an exchange student, a lost little lamb, or a fellow demon, you won't want to miss this truly magical event! ***This room WILL be cleared prior to this event. This room WILL be cleared after this event.***"
2,4:45 PM,5:35 PM,1645,1735,511-ABC,?,?,Yen Press Industry Panel,"For over a decade, Yen Press has been one of the biggest publishers of manga, releasing the likes of Black Butler, Fruits Basket and Toilet-bound Hanako-kun. Yen Press has also given a home to fan favorite categories such as light novels, audiobooks, and Korean content. Join Yen Press as they make new announcements, hand out prizes, and answer questions! "
2,4:45 PM,5:35 PM,1645,1735,jw-platinum,N,N,Netflix presents TERMINATOR ZERO,"Calling all Terminator fans! Judgment Day is coming and Netflix is giving you your first look at a new chapter in the Terminator saga. From Skydance, Production I.G. & Mattson Tomlin comes one of the most anticipated anime of the year, TERMINATOR ZERO. Join us for never before-seen footage, meet the new characters and discuss the action-packed and heart-wrenching future of TERMINATOR ZERO.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,5:00 PM,7:00 PM,1700,1900,main-events,N,?,Exclusive World Premiere of ReZERO Season 3 ft. Yusuke Kobayashi,"Join Yusuke Kobyashi and special staff members to watch the first full length (90 minutes!) episode of ReZero Season 3, ahead of its simulcast and exclusively on Crunchyroll in 2024.  ***This room will NOT be cleared prior to this panel.***"
2,5:15 PM,6:05 PM,1715,1805,404-AB,N,N,Übel Blatt Behind Scene talk by Voice Actor Yuya Hirose & Latest footage reveal,"The beloved dark fantasy manga ""Ubel Blatt"" will get its anime adaptation! Join in a live drawing session with the original writer Etrouji Shiono and talk with VA Yuya Hirose. Also, make sure not to miss out on the latest footage reveal!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,5:15 PM,6:05 PM,1715,1805,406-AB,N,N,Maiko Workshop,"Join us at the Maiko workshop for an unforgettable journey into the heart of Japanese culture. Whether you're a seasoned enthusiast or new to the world of Maiko, there's something for everyone to enjoy and learn.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,5:15 PM,6:05 PM,1715,1805,408-AB,N,N,Mega64 Panel Beyond The Power to Rival God,The cast and crew of long running web series Mega64 return to Los Angeles once more to show new and unseen short films (as well as sensory-melting cosplay) at their favorite anime convention!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
2,5:15 PM,6:05 PM,1715,1805,411,N,N,"Tracing the ""Trails"" of Trails with AX Guest of Honor President Toshihiro Kondo","Trace the trails of the Trails series, from 2004 to the latest chapter, with Nihon Falcom President and AX Guest of Honor Mr. Kondo. Learn secrets from the series' history along with insights into the future of Trails that fans won’t want to miss! All attendees will receive an exclusive gift.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,5:30 PM,6:50 PM,1730,1850,petree-hall,N,N,Bandai Namco Summer Showcase!,"Time to power-up and get hyped for another Bandai Namco Summer Showcase!  Come and be the first to see exciting announcements, meet Bandai Namco game makers from Japan, and snag some sweet exclusive swag.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,5:30 PM,6:30 PM,1730,1830,ax-dance,?,?,Jpop Dance Workshop #1,"Do you enjoy listening to J-Pop? Do you vibe with an anime song so much that you want to just learn a dance to it? Come join us in the AX Dance room as we will be teaching a super fun choreography guaranteed to make you jump like an idol. All levels are welcome, no dance experience necessary!"
2,5:45 PM,6:35 PM,1745,1835,jw-diamond,N,N,Cosplay - Motivation and Social Media,"A Panel where we talk about the struggles and dangers of Social Media in the Cosplay Community. Social Media can be a place where we tend to compare, compete and struggle with ourselves, but it can also be very uplifting, motivating and connecting, depending on how we see and use it. We can’t forget that we all share the same passion and Cosplay is mainly for fun!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,5:45 PM,6:35 PM,1745,1835,402-AB,N,N,Hey! Is that an Anime Doll?!,An anime looking doll? Have you seen those dolls that look like anime characters around the convention? Wanna know more about them? Then come to our panel where you can see them up close and hear more about the ball-jointed doll (BJD) community. And anyone who has a doll are welcome to join us too.  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
2,6:15 PM,7:35 PM,1815,1935,403-AB,N,N,BILIBILI Live: Meet the Voices and Creatives Behind Our Beloved Animations,"Join BILIBILI's panel, unlock exclusive releases of the new seasons, and meet the minds and voices behind Link Click, HOB, Immortal King, and more MADEBYBILIBILI titles! Special prizes, guests, and more SURPRISES to be revealed on X @madeby_bilibili .  (゜-゜)つロ Cheers~  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,6:15 PM,7:05 PM,1815,1905,jw-platinum,N,N,Studio TRIGGER Presents: Delicious in Dungeon Live Drawing and Q&A Session,Join in on a Q&A and a behind-the-scenes conversation with TRIGGER's creative staff on Delicious in Dungeon!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***
2,6:15 PM,7:05 PM,1815,1905,511-ABC,N,N,The Art of Extreme Wig Styling: Live Demonstration,"Eager to create a larger than life hairstyle for your next cosplay?  Stop by for a live wig styling demonstration from Cowbutt Crunchies Cosplay and learn the essential extreme styling techniques, including wefting, teasing, spiking, and foamwork!

* Presented by AX24 Cosplay Judge Cowbutt Crunchies  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,6:45 PM,8:05 PM,1845,2005,411,N,N,Acky Bright’s live drawing magic: 3 decks challenge,"Acky Bright, a master of design that combines cute and cool, will give a new kind of live drawing performance. The audience is invited to choose a theme, and Acky will improvise to create a unique character right before them! Additionally, there will be plenty of limited-edition items for raffle!  ***This room will NOT be cleared prior to this panel. This room will NOT be cleared after this panel.***"
2,6:45 PM,7:35 PM,1845,1935,404-AB,N,?,Manga Licensing with DENPA BOOKS and KUMA,Manga publishers DENPA and KUMA go over their 2024 catalog and then discuss their process of acquisitions and production. Join them as they cover an indie look at manga licensing.  ***This room will NOT be cleared prior to this panel. This room will be cleared after this panel.***
